ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.5.193.20;ae31.4872;a8:f9:4b:d1:78:3f;320;TR069;292;4089;
10.5.193.21;ae31.4872;74:9d:79:0e:16:10;651;TR069;292;4089;
10.5.193.23;ae31.4872;20:e8:82:de:ae:7c;836;TR069;292;4089;
10.5.193.24;ae31.4872;a8:f9:4b:e2:c3:2f;541;TR069;292;4089;
10.5.193.27;ae31.4872;78:17:be:34:ab:06;498;TR069;292;4089;
10.5.193.28;ae31.4872;a8:f9:4b:dd:8d:2f;379;TR069;292;4089;
10.5.193.29;ae31.4872;a8:f9:4b:72:02:e0;582;TR069;292;4089;
10.5.193.31;ae31.4872;a8:f9:4b:64:67:08;389;TR069;292;4089;
10.5.193.35;ae31.4872;a8:f9:4b:73:5f:70;766;TR069;292;4089;
10.5.193.41;ae31.4872;14:2e:5e:ec:c5:22;1185;TR069;292;4089;
10.5.193.47;ae31.4872;a8:f9:4b:72:b2:f0;322;TR069;292;4089;
10.5.193.48;ae31.4872;a8:f9:4b:e4:1b:77;120;TR069;292;4089;
10.5.193.55;ae31.4872;a8:f9:4b:63:40:cc;1437;TR069;292;4089;
10.5.193.57;ae31.4872;88:d2:74:c0:5d:f2;1206;TR069;292;4089;
10.5.193.58;ae31.4872;a8:f9:4b:e1:f0:d7;1240;TR069;292;4089;
10.5.193.61;ae31.4872;e4:26:86:97:eb:f2;1216;TR069;292;4089;
10.5.193.63;ae31.4872;60:ce:86:89:ec:92;1006;TR069;292;4089;
10.5.193.67;ae31.4872;88:d2:74:c0:d5:b6;137;TR069;292;4089;
10.5.193.69;ae31.4872;e4:ca:12:c8:d8:f8;37;TR069;292;4089;
10.5.193.71;ae31.4872;20:e8:82:d9:89:3e;475;TR069;292;4089;
10.5.193.72;ae31.4872;a8:f9:4b:e3:cc:07;485;TR069;292;4089;
10.5.193.75;ae31.4872;60:ce:86:89:fa:b2;817;TR069;292;4089;
10.5.193.78;ae31.4872;a8:f9:4b:e2:25:37;168;TR069;292;4089;
10.5.193.82;ae31.4872;8c:68:3a:e2:d1:5b;327;TR069;292;4089;
10.5.193.83;ae31.4872;24:d3:f2:f2:06:84;1087;TR069;292;4089;
10.5.193.84;ae31.4872;a8:f9:4b:cc:c7:eb;203;TR069;292;4089;
10.5.193.87;ae31.4872;a8:f9:4b:73:fe:b0;1304;TR069;292;4089;
10.5.193.88;ae31.4872;a8:f9:4b:cf:19:2f;570;TR069;292;4089;
10.5.193.89;ae31.4872;d4:60:e3:e6:a7:f4;601;TR069;292;4089;
10.5.193.92;ae31.4872;a8:f9:4b:e2:f8:e7;796;TR069;292;4089;
10.5.193.95;ae31.4872;74:9d:79:1c:e5:c6;793;TR069;292;4089;
10.5.193.96;ae31.4872;a8:f9:4b:b8:66:ef;929;TR069;292;4089;
10.5.193.97;ae31.4872;28:ff:3e:4f:d8:78;7;TR069;292;4089;
10.5.193.99;ae31.4872;a8:f9:4b:6b:a1:d8;20;TR069;292;4089;
10.5.193.100;ae31.4872;a8:f9:4b:e2:26:2f;768;TR069;292;4089;
10.5.193.101;ae31.4872;10:c3:ab:1f:bc:a4;354;TR069;292;4089;
10.5.193.102;ae31.4872;a8:f9:4b:e2:f1:e7;308;TR069;292;4089;
10.5.193.105;ae31.4872;a8:f9:4b:72:02:38;215;TR069;292;4089;
10.5.193.106;ae31.4872;a8:f9:4b:1a:e1:3f;394;TR069;292;4089;
10.5.193.109;ae31.4872;10:c3:ab:1f:2d:78;665;TR069;292;4089;
10.5.193.110;ae31.4872;a8:f9:4b:e4:1b:ff;1454;TR069;292;4089;
10.5.193.111;ae31.4872;20:e8:82:d9:2c:ec;220;TR069;292;4089;
10.5.193.113;ae31.4872;60:ce:86:81:69:f2;358;TR069;292;4089;
10.5.193.118;ae31.4872;a8:f9:4b:cc:92:e3;475;TR069;292;4089;
10.5.193.125;ae31.4872;e4:ca:12:c9:14:2c;176;TR069;292;4089;
10.5.193.126;ae31.4872;e0:d9:e3:63:90:9f;585;TR069;292;4089;
10.5.193.130;ae31.4872;10:c3:ab:1f:2e:bb;1174;TR069;292;4089;
10.5.193.131;ae31.4872;e0:d9:e3:43:60:fc;617;TR069;292;4089;
10.5.193.133;ae31.4872;6c:16:32:4e:9e:e2;664;TR069;292;4089;
10.5.193.134;ae31.4872;f0:3f:95:38:70:e5;189;TR069;292;4089;
10.5.193.135;ae31.4872;60:ce:86:8a:04:92;604;TR069;292;4089;
10.5.193.137;ae31.4872;a8:f9:4b:71:89:a8;729;TR069;292;4089;
10.5.193.138;ae31.4872;e0:d9:e3:6a:d0:8f;779;TR069;292;4089;
10.5.193.141;ae31.4872;c0:9f:e1:b3:36:86;869;TR069;292;4089;
10.5.193.142;ae31.4872;a8:f9:4b:c5:8c:6b;71;TR069;292;4089;
10.5.193.147;ae31.4872;a8:f9:4b:64:57:90;1389;TR069;292;4089;
10.5.193.148;ae31.4872;a8:f9:4b:d3:b2:a7;358;TR069;292;4089;
10.5.193.150;ae31.4872;a8:f9:4b:ca:53:03;893;TR069;292;4089;
10.5.193.153;ae31.4872;cc:05:77:8b:e3:1a;1193;TR069;292;4089;
10.5.193.154;ae31.4872;e0:d9:e3:46:55:87;995;TR069;292;4089;
10.5.193.155;ae31.4872;a8:f9:4b:73:ce:88;788;TR069;292;4089;
10.5.193.156;ae31.4872;a8:f9:4b:c9:78:e3;823;TR069;292;4089;
10.5.193.161;ae31.4872;14:2e:5e:ec:c8:82;196;TR069;292;4089;
10.5.193.162;ae31.4872;a8:f9:4b:d3:5d:87;1129;TR069;292;4089;
10.5.193.168;ae31.4872;a8:f9:4b:1e:e3:07;893;TR069;292;4089;
10.5.193.170;ae31.4872;a8:f9:4b:e0:d3:b7;644;TR069;292;4089;
10.5.193.172;ae31.4872;a8:f9:4b:e1:41:07;441;TR069;292;4089;
10.5.193.173;ae31.4872;e4:ca:12:c8:96:f8;781;TR069;292;4089;
10.5.193.175;ae31.4872;a8:f9:4b:68:38:88;492;TR069;292;4089;
10.5.193.178;ae31.4872;e0:d9:e3:6b:0e:9f;830;TR069;292;4089;
10.5.193.179;ae31.4872;20:e8:82:d9:08:62;885;TR069;292;4089;
10.5.193.181;ae31.4872;74:9d:79:1d:11:54;728;TR069;292;4089;
10.5.193.182;ae31.4872;a8:f9:4b:e2:35:d7;406;TR069;292;4089;
10.5.193.192;ae31.4872;a8:f9:4b:d2:a1:97;756;TR069;292;4089;
10.5.193.193;ae31.4872;00:1f:ce:f8:57:58;755;TR069;292;4089;
10.5.193.195;ae31.4872;60:ce:86:8a:07:62;733;TR069;292;4089;
10.5.193.198;ae31.4872;e4:ca:12:98:1a:33;604;TR069;292;4089;
10.5.193.199;ae31.4872;a8:f9:4b:73:13:90;1320;TR069;292;4089;
10.5.193.201;ae31.4872;a8:f9:4b:5f:aa:f8;477;TR069;292;4089;
10.5.193.207;ae31.4872;3c:98:72:26:a2:d0;781;TR069;292;4089;
10.5.193.209;ae31.4872;a8:f9:4b:74:24:38;900;TR069;292;4089;
10.5.193.210;ae31.4872;78:17:be:34:ad:37;170;TR069;292;4089;
10.5.193.213;ae31.4872;88:d2:74:c0:4b:4a;833;TR069;292;4089;
10.5.193.214;ae31.4872;a8:f9:4b:c4:21:a7;273;TR069;292;4089;
10.5.193.215;ae31.4872;14:2e:5e:ec:bd:c2;15;TR069;292;4089;
10.5.193.216;ae31.4872;a8:f9:4b:dd:75:7f;742;TR069;292;4089;
10.5.193.217;ae31.4872;20:e8:82:d9:a4:fe;1134;TR069;292;4089;
10.5.193.218;ae31.4872;a8:f9:4b:e2:a6:7f;445;TR069;292;4089;
10.5.193.219;ae31.4872;e4:26:86:98:4c:e2;353;TR069;292;4089;
10.5.193.221;ae31.4872;3c:98:72:d2:62:e6;494;TR069;292;4089;
10.5.193.223;ae31.4872;88:d2:74:c0:01:5e;1066;TR069;292;4089;
10.5.193.228;ae31.4872;a8:f9:4b:e4:1a:ff;557;TR069;292;4089;
10.5.193.229;ae31.4872;00:1f:ce:f8:8f:66;917;TR069;292;4089;
10.5.193.231;ae31.4872;e4:ca:12:c9:02:d4;1171;TR069;292;4089;
10.5.193.233;ae31.4872;28:ff:3e:4f:db:42;469;TR069;292;4089;
10.5.193.241;ae31.4872;6c:16:32:4e:b5:54;99;TR069;292;4089;
10.5.193.242;ae31.4872;78:17:be:34:6c:cd;667;TR069;292;4089;
10.5.193.243;ae31.4872;e4:26:86:5f:b5:62;476;TR069;292;4089;
10.5.193.245;ae31.4872;3c:98:72:d4:12:f8;310;TR069;292;4089;
10.5.193.246;ae31.4872;e4:ca:12:97:e9:37;871;TR069;292;4089;
10.5.193.247;ae31.4872;24:d3:f2:f3:08:7e;31;TR069;292;4089;
10.5.193.249;ae31.4872;f4:de:af:e9:b7:26;758;TR069;292;4089;
10.5.193.251;ae31.4872;a8:f9:4b:5d:61:5c;6;TR069;292;4089;
10.5.193.253;ae31.4872;a8:f9:4b:bb:7c:82;702;TR069;292;4089;
10.5.194.3;ae31.4872;a8:f9:4b:bb:b0:1a;726;TR069;292;4089;
10.5.194.4;ae31.4872;a8:f9:4b:e1:d4:9f;722;TR069;292;4089;
10.5.194.5;ae31.4872;20:e8:82:d9:2c:c8;993;TR069;292;4089;
10.5.194.7;ae31.4872;a8:f9:4b:6b:9d:68;640;TR069;292;4089;
10.5.194.9;ae31.4872;88:d2:74:c0:4a:66;960;TR069;292;4089;
10.5.194.11;ae31.4872;20:e8:82:d9:20:6e;924;TR069;292;4089;
10.5.194.12;ae31.4872;a8:f9:4b:1c:96:27;54;TR069;292;4089;
10.5.194.13;ae31.4872;a8:f9:4b:64:80:28;1321;TR069;292;4089;
10.5.194.14;ae31.4872;a8:f9:4b:d3:42:ef;1340;TR069;292;4089;
10.5.194.15;ae31.4872;a8:f9:4b:bb:e3:7a;613;TR069;292;4089;
10.5.194.18;ae31.4872;a8:f9:4b:b9:63:4f;919;TR069;292;4089;
10.5.194.19;ae31.4872;f0:3f:95:38:63:ae;928;TR069;292;4089;
10.5.194.21;ae31.4872;88:d2:74:c0:01:ac;173;TR069;292;4089;
10.5.194.22;ae31.4872;a8:f9:4b:cb:c1:9b;625;TR069;292;4089;
10.5.194.23;ae31.4872;24:d3:f2:fb:c5:dc;1330;TR069;292;4089;
10.5.194.24;ae31.4872;a8:f9:4b:c9:93:8b;265;TR069;292;4089;
10.5.194.25;ae31.4872;a8:f9:4b:73:18:b0;740;TR069;292;4089;
10.5.194.31;ae31.4872;a8:f9:4b:be:7e:12;699;TR069;292;4089;
10.5.194.33;ae31.4872;a8:f9:4b:69:57:f0;1086;TR069;292;4089;
10.5.194.36;ae31.4872;a8:f9:4b:e2:f6:9f;1196;TR069;292;4089;
10.5.194.37;ae31.4872;a8:f9:4b:6b:bd:f8;1053;TR069;292;4089;
10.5.194.40;ae31.4872;a8:f9:4b:c0:77:5f;1011;TR069;292;4089;
10.5.194.41;ae31.4872;e4:ca:12:c8:28:b2;820;TR069;292;4089;
10.5.194.43;ae31.4872;88:d2:74:c0:d9:82;599;TR069;292;4089;
10.5.194.44;ae31.4872;a8:f9:4b:e2:7e:97;541;TR069;292;4089;
10.5.194.45;ae31.4872;a8:f9:4b:66:82:48;765;TR069;292;4089;
10.5.194.47;ae31.4872;a8:f9:4b:61:fe:70;135;TR069;292;4089;
10.5.194.48;ae31.4872;a8:f9:4b:cc:ee:0b;651;TR069;292;4089;
10.5.194.49;ae31.4872;e8:1b:69:3e:f0:22;49;TR069;292;4089;
10.5.194.53;ae31.4872;a8:f9:4b:6c:df:30;860;TR069;292;4089;
10.5.194.58;ae31.4872;a8:f9:4b:cc:8b:d3;900;TR069;292;4089;
10.5.194.59;ae31.4872;14:2e:5e:ec:de:62;693;TR069;292;4089;
10.5.194.61;ae31.4872;60:ce:86:8a:04:c2;988;TR069;292;4089;
10.5.194.66;ae31.4872;a8:f9:4b:e1:c7:bf;1110;TR069;292;4089;
10.5.194.67;ae31.4872;24:d3:f2:f3:02:42;567;TR069;292;4089;
10.5.194.70;ae31.4872;a8:f9:4b:d3:5d:27;1081;TR069;292;4089;
10.5.194.71;ae31.4872;a8:f9:4b:6d:e2:80;120;TR069;292;4089;
10.5.194.73;ae31.4872;a8:f9:4b:6c:f9:d8;243;TR069;292;4089;
10.5.194.75;ae31.4872;a8:f9:4b:ba:a8:ba;940;TR069;292;4089;
10.5.194.77;ae31.4872;a8:f9:4b:6b:d2:58;748;TR069;292;4089;
10.5.194.78;ae31.4872;a8:f9:4b:d0:f2:0f;1201;TR069;292;4089;
10.5.194.79;ae31.4872;88:d2:74:c0:5c:24;642;TR069;292;4089;
10.5.194.83;ae31.4872;a8:f9:4b:71:e3:08;8;TR069;292;4089;
10.5.194.84;ae31.4872;a8:f9:4b:c7:4e:c3;537;TR069;292;4089;
10.5.194.87;ae31.4872;a8:f9:4b:bc:84:8a;764;TR069;292;4089;
10.5.194.89;ae31.4872;d4:60:e3:31:dc:f6;458;TR069;292;4089;
10.5.194.93;ae31.4872;88:d2:74:c0:4a:54;308;TR069;292;4089;
10.5.194.94;ae31.4872;a8:f9:4b:c7:0a:6b;1052;TR069;292;4089;
10.5.194.95;ae31.4872;74:9d:79:1c:a9:44;334;TR069;292;4089;
10.5.194.97;ae31.4872;a8:f9:4b:63:05:dc;959;TR069;292;4089;
10.5.194.98;ae31.4872;a8:f9:4b:df:a0:1f;874;TR069;292;4089;
10.5.194.102;ae31.4872;a8:f9:4b:c2:f1:0f;404;TR069;292;4089;
10.5.194.103;ae31.4872;c0:9f:e1:b7:e5:b6;836;TR069;292;4089;
10.5.194.105;ae31.4872;e4:26:86:5f:a0:72;826;TR069;292;4089;
10.5.194.107;ae31.4872;20:e8:82:d8:b4:e0;241;TR069;292;4089;
10.5.194.108;ae31.4872;a8:f9:4b:c8:f1:73;54;TR069;292;4089;
10.5.194.109;ae31.4872;88:d2:74:c1:49:ba;731;TR069;292;4089;
10.5.194.111;ae31.4872;88:d2:74:c0:da:5a;419;TR069;292;4089;
10.5.194.112;ae31.4872;a8:f9:4b:e3:48:ef;542;TR069;292;4089;
10.5.194.115;ae31.4872;a8:f9:4b:62:57:28;352;TR069;292;4089;
10.5.194.117;ae31.4872;d4:60:e3:37:00:94;121;TR069;292;4089;
10.5.194.118;ae31.4872;a8:f9:4b:d1:08:b7;1405;TR069;292;4089;
10.5.194.119;ae31.4872;e8:1b:69:3e:f0:32;490;TR069;292;4089;
10.5.194.121;ae31.4872;e0:d9:e3:43:8a:74;948;TR069;292;4089;
10.5.194.122;ae31.4872;a8:f9:4b:e0:b3:47;950;TR069;292;4089;
10.5.194.124;ae31.4872;a8:f9:4b:c3:b9:2f;1017;TR069;292;4089;
10.5.194.125;ae31.4872;20:e8:82:d9:2d:e2;786;TR069;292;4089;
10.5.194.127;ae31.4872;88:d2:74:c0:91:3a;587;TR069;292;4089;
10.5.194.130;ae31.4872;a8:f9:4b:cc:b5:5b;266;TR069;292;4089;
10.5.194.131;ae31.4872;78:81:02:46:b4:1c;772;TR069;292;4089;
10.5.194.132;ae31.4872;e0:d9:e3:60:7e:0f;767;TR069;292;4089;
10.5.194.133;ae31.4872;50:46:4a:37:06:64;877;TR069;292;4089;
10.5.194.135;ae31.4872;00:1f:ce:f8:4d:94;402;TR069;292;4089;
10.5.194.137;ae31.4872;a8:f9:4b:71:af:b0;826;TR069;292;4089;
10.5.194.138;ae31.4872;a8:f9:4b:d0:cd:d7;1041;TR069;292;4089;
10.5.194.139;ae31.4872;c0:9f:e1:b5:31:ea;597;TR069;292;4089;
10.5.194.141;ae31.4872;88:d2:74:c0:02:a8;1104;TR069;292;4089;
10.5.194.142;ae31.4872;a8:f9:4b:e7:84:6f;1427;TR069;292;4089;
10.5.194.146;ae31.4872;e0:d9:e3:6a:d8:77;568;TR069;292;4089;
10.5.194.148;ae31.4872;a8:f9:4b:d3:ca:47;636;TR069;292;4089;
10.5.194.149;ae31.4872;cc:05:77:8b:cf:94;436;TR069;292;4089;
10.5.194.150;ae31.4872;a8:f9:4b:e1:dd:bf;1023;TR069;292;4089;
10.5.194.151;ae31.4872;a8:f9:4b:70:40:f0;1136;TR069;292;4089;
10.5.194.153;ae31.4872;24:d3:f2:fb:c8:a0;548;TR069;292;4089;
10.5.194.155;ae31.4872;a8:f9:4b:61:28:d0;1351;TR069;292;4089;
10.5.194.156;ae31.4872;8c:68:3a:e2:c4:57;7;TR069;292;4089;
10.5.194.157;ae31.4872;00:1f:ce:f9:31:dc;1408;TR069;292;4089;
10.5.194.158;ae31.4872;a8:f9:4b:ca:a9:53;646;TR069;292;4089;
10.5.194.159;ae31.4872;a8:f9:4b:70:0f:38;519;TR069;292;4089;
10.5.194.163;ae31.4872;88:d2:74:c1:01:3c;981;TR069;292;4089;
10.5.194.164;ae31.4872;10:c3:ab:1f:ba:b7;1103;TR069;292;4089;
10.5.194.165;ae31.4872;a8:f9:4b:61:cb:90;621;TR069;292;4089;
10.5.194.168;ae31.4872;a8:f9:4b:1c:9a:7f;875;TR069;292;4089;
10.5.194.171;ae31.4872;a8:f9:4b:71:fd:40;17;TR069;292;4089;
10.5.194.174;ae31.4872;a8:f9:4b:e2:e3:2f;814;TR069;292;4089;
10.5.194.178;ae31.4872;a8:f9:4b:d7:df:87;7;TR069;292;4089;
10.5.194.181;ae31.4872;a8:f9:4b:be:7c:da;720;TR069;292;4089;
10.5.194.185;ae31.4872;e4:26:86:60:3c:f2;953;TR069;292;4089;
10.5.194.186;ae31.4872;a8:f9:4b:d0:ed:57;1440;TR069;292;4089;
10.5.194.187;ae31.4872;c0:9f:e1:b8:4a:7e;1165;TR069;292;4089;
10.5.194.190;ae31.4872;a8:f9:4b:cc:e6:4b;138;TR069;292;4089;
10.5.194.192;ae31.4872;cc:05:77:8b:7d:6f;96;TR069;292;4089;
10.5.194.193;ae31.4872;c0:9f:e1:9b:37:0e;1247;TR069;292;4089;
10.5.194.195;ae31.4872;a8:f9:4b:6c:08:b0;248;TR069;292;4089;
10.5.194.198;ae31.4872;e0:d9:e3:46:04:17;1109;TR069;292;4089;
10.5.194.199;ae31.4872;68:e2:09:ee:ce:a4;849;TR069;292;4089;
10.5.194.202;ae31.4872;a8:f9:4b:d3:b2:4f;865;TR069;292;4089;
10.5.194.205;ae31.4872;e4:26:86:97:ea:32;1243;TR069;292;4089;
10.5.194.207;ae31.4872;3c:98:72:8b:88:e2;1036;TR069;292;4089;
10.5.194.209;ae31.4872;d4:60:e3:4c:de:7e;608;TR069;292;4089;
10.5.194.213;ae31.4872;3c:98:72:d3:e0:b2;847;TR069;292;4089;
10.5.194.214;ae31.4872;a8:f9:4b:e2:87:cf;263;TR069;292;4089;
10.5.194.217;ae31.4872;a8:f9:4b:73:c2:20;75;TR069;292;4089;
10.5.194.221;ae31.4872;74:9d:79:1c:a2:e6;1363;TR069;292;4089;
10.5.194.224;ae31.4872;a8:f9:4b:e0:cd:7f;138;TR069;292;4089;
10.5.194.227;ae31.4872;14:2e:5e:ea:ec:e2;1196;TR069;292;4089;
10.5.194.230;ae31.4872;a8:f9:4b:c7:60:eb;1251;TR069;292;4089;
10.5.194.232;ae31.4872;a8:f9:4b:e4:15:17;797;TR069;292;4089;
10.5.194.236;ae31.4872;a8:f9:4b:e0:d2:df;1249;TR069;292;4089;
10.5.194.237;ae31.4872;a8:f9:4b:65:eb:78;536;TR069;292;4089;
10.5.194.241;ae31.4872;e0:d9:e3:43:e1:44;130;TR069;292;4089;
10.5.194.245;ae31.4872;a8:f9:4b:6b:67:d0;615;TR069;292;4089;
10.5.194.246;ae31.4872;a8:f9:4b:c8:5e:cb;1125;TR069;292;4089;
10.5.194.247;ae31.4872;a8:f9:4b:70:cc:b8;222;TR069;292;4089;
10.5.194.248;ae31.4872;a8:f9:4b:c9:a0:a3;844;TR069;292;4089;
10.5.194.251;ae31.4872;c0:9f:e1:b8:73:8e;785;TR069;292;4089;
10.5.194.252;ae31.4872;a8:f9:4b:b9:f5:4f;766;TR069;292;4089;
10.5.194.253;ae31.4872;88:d2:74:c0:bc:42;1421;TR069;292;4089;
10.5.194.255;ae31.4872;88:d2:74:c0:97:6a;1422;TR069;292;4089;
10.5.195.2;ae31.4872;a8:f9:4b:1e:48:9f;698;TR069;292;4089;
10.5.195.4;ae31.4872;a8:f9:4b:cf:c4:c7;1428;TR069;292;4089;
10.5.195.5;ae31.4872;24:d3:f2:fb:8c:4c;1036;TR069;292;4089;
10.5.195.6;ae31.4872;a8:f9:4b:d1:cf:9f;1024;TR069;292;4089;
10.5.195.7;ae31.4872;60:ce:86:81:67:42;12;TR069;292;4089;
10.5.195.10;ae31.4872;a8:f9:4b:e2:9c:df;1023;TR069;292;4089;
10.5.195.11;ae31.4872;d4:60:e3:a6:8a:e4;812;TR069;292;4089;
10.5.195.12;ae31.4872;a8:f9:4b:d2:d2:7f;469;TR069;292;4089;
10.5.195.13;ae31.4872;24:d3:f2:fb:87:cc;994;TR069;292;4089;
10.5.195.17;ae31.4872;a8:f9:4b:69:1c:70;465;TR069;292;4089;
10.5.195.20;ae31.4872;a8:f9:4b:e2:d6:37;800;TR069;292;4089;
10.5.195.25;ae31.4872;a8:f9:4b:bb:9f:52;968;TR069;292;4089;
10.5.195.27;ae31.4872;a8:f9:4b:71:33:00;50;TR069;292;4089;
10.5.195.28;ae31.4872;a8:f9:4b:d2:2d:97;811;TR069;292;4089;
10.5.195.30;ae31.4872;a8:f9:4b:c2:8a:6f;1050;TR069;292;4089;
10.5.195.31;ae31.4872;60:ce:86:89:ec:42;239;TR069;292;4089;
10.5.195.32;ae31.4872;a8:f9:4b:e2:25:87;1177;TR069;292;4089;
10.5.195.33;ae31.4872;00:1f:ce:f8:41:64;1004;TR069;292;4089;
10.5.195.34;ae31.4872;a8:f9:4b:d1:89:67;515;TR069;292;4089;
10.5.195.37;ae31.4872;a8:f9:4b:bb:e3:e2;847;TR069;292;4089;
10.5.195.39;ae31.4872;a8:f9:4b:5e:cb:88;1066;TR069;292;4089;
10.5.195.40;ae31.4872;a8:f9:4b:d2:01:67;950;TR069;292;4089;
10.5.195.41;ae31.4872;a8:f9:4b:5d:51:4c;200;TR069;292;4089;
10.5.195.46;ae31.4872;a8:f9:4b:c1:58:f7;979;TR069;292;4089;
10.5.195.48;ae31.4872;a8:f9:4b:c5:52:75;1117;TR069;292;4089;
10.5.195.51;ae31.4872;1c:bb:a8:e8:4c:02;851;TR069;292;4089;
10.5.195.52;ae31.4872;cc:05:77:77:ca:db;240;TR069;292;4089;
10.5.195.54;ae31.4872;a8:f9:4b:de:73:2f;954;TR069;292;4089;
10.5.195.55;ae31.4872;24:58:6e:d7:2a:8e;645;TR069;292;4089;
10.5.195.56;ae31.4872;a8:f9:4b:c8:4a:a3;1319;TR069;292;4089;
10.5.195.57;ae31.4872;dc:f8:b9:d4:29:04;1020;TR069;292;4089;
10.5.195.59;ae31.4872;dc:f8:b9:d4:26:76;25;TR069;292;4089;
10.5.195.60;ae31.4872;e0:d9:e3:62:ca:2f;868;TR069;292;4089;
10.5.195.61;ae31.4872;a8:f9:4b:70:3c:c0;1279;TR069;292;4089;
10.5.195.64;ae31.4872;a8:f9:4b:cc:e4:53;261;TR069;292;4089;
10.5.195.65;ae31.4872;a8:f9:4b:6f:ff:40;786;TR069;292;4089;
10.5.195.67;ae31.4872;74:9d:79:1c:a0:fc;737;TR069;292;4089;
10.5.195.71;ae31.4872;f0:3f:95:37:02:58;532;TR069;292;4089;
10.5.195.74;ae31.4872;e0:d9:e3:6b:0e:df;458;TR069;292;4089;
10.5.195.76;ae31.4872;a8:f9:4b:c6:e4:d3;41;TR069;292;4089;
10.5.195.77;ae31.4872;a8:f9:4b:5e:d7:b8;1184;TR069;292;4089;
10.5.195.79;ae31.4872;e4:ca:12:c9:0e:3e;921;TR069;292;4089;
10.5.195.81;ae31.4872;14:2e:5e:ec:be:c2;714;TR069;292;4089;
10.5.195.82;ae31.4872;e0:d9:e3:6b:11:af;875;TR069;292;4089;
10.5.195.85;ae31.4872;20:e8:82:d9:09:34;321;TR069;292;4089;
10.5.195.87;ae31.4872;a8:f9:4b:72:d9:f0;812;TR069;292;4089;
10.5.195.90;ae31.4872;a8:f9:4b:d7:d7:8f;666;TR069;292;4089;
10.5.195.96;ae31.4872;a8:f9:4b:c4:7d:c7;909;TR069;292;4089;
10.5.195.97;ae31.4872;14:2e:5e:c4:b0:02;1004;TR069;292;4089;
10.5.195.98;ae31.4872;a8:f9:4b:c7:e3:fb;1104;TR069;292;4089;
10.5.195.99;ae31.4872;a8:f9:4b:69:0f:b8;246;TR069;292;4089;
10.5.195.101;ae31.4872;24:d3:f2:f2:56:76;831;TR069;292;4089;
10.5.195.102;ae31.4872;a8:f9:4b:e2:e5:07;679;TR069;292;4089;
10.5.195.103;ae31.4872;20:e8:82:d9:17:56;195;TR069;292;4089;
10.5.195.104;ae31.4872;a8:f9:4b:e7:ea:97;139;TR069;292;4089;
10.5.195.105;ae31.4872;a8:f9:4b:71:c9:70;859;TR069;292;4089;
10.5.195.108;ae31.4872;a8:f9:4b:cc:e2:cb;852;TR069;292;4089;
10.5.195.110;ae31.4872;a8:f9:4b:e1:d4:a7;483;TR069;292;4089;
10.5.195.111;ae31.4872;70:f8:2b:80:bd:12;684;TR069;292;4089;
10.5.195.115;ae31.4872;88:d2:74:c0:47:f6;556;TR069;292;4089;
10.5.195.116;ae31.4872;a8:f9:4b:1c:24:e7;448;TR069;292;4089;
10.5.195.119;ae31.4872;20:e8:82:d8:ae:b6;650;TR069;292;4089;
10.5.195.121;ae31.4872;e4:26:86:98:4e:62;778;TR069;292;4089;
10.5.195.122;ae31.4872;a8:f9:4b:cc:ac:13;936;TR069;292;4089;
10.5.195.123;ae31.4872;20:e8:82:d9:a7:9e;1229;TR069;292;4089;
10.5.195.125;ae31.4872;a8:f9:4b:be:32:e2;675;TR069;292;4089;
10.5.195.127;ae31.4872;14:2e:5e:e4:8b:02;1084;TR069;292;4089;
10.5.195.129;ae31.4872;c0:9f:e1:b3:44:7e;506;TR069;292;4089;
10.5.195.130;ae31.4872;a8:f9:4b:c7:ab:f3;806;TR069;292;4089;
10.5.195.131;ae31.4872;a8:f9:4b:bb:53:da;1167;TR069;292;4089;
10.5.195.135;ae31.4872;3c:98:72:c3:fa:dc;988;TR069;292;4089;
10.5.195.137;ae31.4872;e4:ca:12:c9:4c:4e;1111;TR069;292;4089;
10.5.195.139;ae31.4872;a8:f9:4b:bb:ab:f2;693;TR069;292;4089;
10.5.195.140;ae31.4872;a8:f9:4b:e2:a4:e7;864;TR069;292;4089;
10.5.195.141;ae31.4872;a8:f9:4b:62:b4:80;824;TR069;292;4089;
10.5.195.143;ae31.4872;14:2e:5e:ec:ab:42;1130;TR069;292;4089;
10.5.195.145;ae31.4872;a8:f9:4b:68:a4:70;1057;TR069;292;4089;
10.5.195.147;ae31.4872;a8:f9:4b:64:34:60;566;TR069;292;4089;
10.5.195.149;ae31.4872;10:c3:ab:1f:31:30;1059;TR069;292;4089;
10.5.195.150;ae31.4872;e0:d9:e3:6b:33:97;855;TR069;292;4089;
10.5.195.153;ae31.4872;a8:f9:4b:72:1e:80;417;TR069;292;4089;
10.5.195.154;ae31.4872;a8:f9:4b:dd:c1:2f;618;TR069;292;4089;
10.5.195.155;ae31.4872;1c:bb:a8:e7:f6:94;35;TR069;292;4089;
10.5.195.157;ae31.4872;28:ff:3e:4f:e4:fc;1359;TR069;292;4089;
10.5.195.158;ae31.4872;a8:f9:4b:e0:d3:e7;392;TR069;292;4089;
10.5.195.159;ae31.4872;20:e8:82:d9:a2:5e;1220;TR069;292;4089;
10.5.195.161;ae31.4872;88:d2:74:c1:6a:30;1237;TR069;292;4089;
