ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.6.67.95;ae31.4888;a8:f9:4b:be:71:42;38;TR069;430;4079;
10.6.67.96;ae31.4888;a8:f9:4b:d0:d4:ef;69;TR069;430;4079;
10.6.67.97;ae31.4888;6c:16:32:4e:14:18;17;TR069;430;4079;
10.6.67.98;ae31.4888;a8:f9:4b:ca:0c:cb;986;TR069;430;4079;
10.6.67.100;ae31.4888;a8:f9:4b:d0:2c:df;506;TR069;430;4079;
10.6.67.104;ae31.4888;e0:d9:e3:60:7a:d7;1089;TR069;430;4079;
10.6.67.106;ae31.4888;a8:f9:4b:db:45:4f;323;TR069;430;4079;
10.6.67.107;ae31.4888;a8:f9:4b:bd:5e:62;1147;TR069;430;4079;
10.6.67.108;ae31.4888;a8:f9:4b:ca:de:6b;92;TR069;430;4079;
10.6.67.109;ae31.4888;a8:f9:4b:ba:b3:da;511;TR069;430;4079;
10.6.67.110;ae31.4888;a8:f9:4b:e0:a7:2f;845;TR069;430;4079;
10.6.67.111;ae31.4888;d4:60:e3:4d:37:66;69;TR069;430;4079;
10.6.67.113;ae31.4888;a8:f9:4b:bd:37:22;458;TR069;430;4079;
10.6.67.116;ae31.4888;a8:f9:4b:cf:d9:47;136;TR069;430;4079;
10.6.67.118;ae31.4888;a8:f9:4b:cd:06:eb;743;TR069;430;4079;
10.6.67.122;ae31.4888;a8:f9:4b:cc:9c:a3;297;TR069;430;4079;
10.6.67.125;ae31.4888;a8:f9:4b:bb:03:ea;325;TR069;430;4079;
10.6.67.126;ae31.4888;a8:f9:4b:c5:a0:8b;1234;TR069;430;4079;
10.6.67.128;ae31.4888;a8:f9:4b:b8:3e:9f;182;TR069;430;4079;
10.6.67.129;ae31.4888;10:c3:ab:1f:0e:ec;532;TR069;430;4079;
10.6.67.130;ae31.4888;a8:f9:4b:e7:a9:8f;1249;TR069;430;4079;
10.6.67.131;ae31.4888;a8:f9:4b:bd:b1:2a;557;TR069;430;4079;
10.6.67.133;ae31.4888;a8:f9:4b:bb:1e:52;1214;TR069;430;4079;
10.6.67.136;ae31.4888;10:c3:ab:1f:bc:f9;1003;TR069;430;4079;
10.6.67.137;ae31.4888;a8:f9:4b:bd:60:e2;402;TR069;430;4079;
10.6.67.138;ae31.4888;a8:f9:4b:d2:12:07;965;TR069;430;4079;
10.6.67.139;ae31.4888;a8:f9:4b:bb:1f:42;1015;TR069;430;4079;
10.6.67.143;ae31.4888;e8:1b:69:3f:50:e2;625;TR069;430;4079;
10.6.67.144;ae31.4888;a8:f9:4b:cb:26:ab;972;TR069;430;4079;
10.6.67.146;ae31.4888;a8:f9:4b:d8:77:8f;1055;TR069;430;4079;
10.6.67.147;ae31.4888;a8:f9:4b:bb:17:32;313;TR069;430;4079;
10.6.67.149;ae31.4888;6c:16:32:4e:10:a4;180;TR069;430;4079;
10.6.67.150;ae31.4888;e0:d9:e3:60:86:17;286;TR069;430;4079;
10.6.67.152;ae31.4888;6c:16:32:4e:11:5f;963;TR069;430;4079;
10.6.67.153;ae31.4888;a8:f9:4b:bc:36:9a;201;TR069;430;4079;
10.6.67.154;ae31.4888;a8:f9:4b:ca:76:fb;618;TR069;430;4079;
10.6.67.156;ae31.4888;a8:f9:4b:d8:02:6f;204;TR069;430;4079;
10.6.67.157;ae31.4888;a8:f9:4b:be:9e:ca;791;TR069;430;4079;
10.6.67.159;ae31.4888;a8:f9:4b:6b:37:68;640;TR069;430;4079;
10.6.67.161;ae31.4888;3c:98:72:d2:59:7c;1257;TR069;430;4079;
10.6.67.163;ae31.4888;6c:16:32:4e:15:6c;312;TR069;430;4079;
10.6.67.168;ae31.4888;a8:f9:4b:cb:2f:8b;570;TR069;430;4079;
10.6.67.173;ae31.4888;a8:f9:4b:71:3b:28;290;TR069;430;4079;
10.6.67.174;ae31.4888;a8:f9:4b:c9:c3:1b;1210;TR069;430;4079;
10.6.67.175;ae31.4888;a8:f9:4b:bb:c3:42;468;TR069;430;4079;
10.6.67.179;ae31.4888;88:d2:74:c1:21:f4;1115;TR069;430;4079;
10.6.67.180;ae31.4888;a8:f9:4b:ba:49:57;462;TR069;430;4079;
10.6.67.182;ae31.4888;a8:f9:4b:cb:3a:0b;1220;TR069;430;4079;
10.6.67.188;ae31.4888;10:c3:ab:1f:c9:75;1233;TR069;430;4079;
10.6.96.2;ae31.4880;b0:46:fc:5a:2f:19;170;TR069;108;4082;
10.6.96.5;ae31.4880;1c:bb:a8:e8:bd:d0;825;TR069;108;4082;
10.6.96.9;ae31.4880;74:9d:79:0c:93:a8;149;TR069;108;4082;
10.6.96.11;ae31.4880;1c:bb:a8:e6:01:6c;572;TR069;108;4082;
10.6.96.13;ae31.4880;1c:bb:a8:e7:00:f8;410;TR069;108;4082;
10.6.96.16;ae31.4880;10:c3:ab:1f:30:b9;768;TR069;108;4082;
10.6.96.18;ae31.4880;b0:46:fc:53:63:01;1000;TR069;108;4082;
10.6.96.19;ae31.4880;1c:bb:a8:f1:2c:40;581;TR069;108;4082;
10.6.96.21;ae31.4880;1c:bb:a8:ef:6c:d4;570;TR069;108;4082;
10.6.96.23;ae31.4880;1c:bb:a8:e7:3d:48;498;TR069;108;4082;
10.6.96.27;ae31.4880;74:9d:79:1d:0b:a0;127;TR069;108;4082;
10.6.96.30;ae31.4880;b0:46:fc:5a:28:7f;257;TR069;108;4082;
10.6.96.32;ae31.4880;b0:46:fc:56:3c:31;1203;TR069;108;4082;
10.6.96.33;ae31.4880;8c:68:3a:e2:cf:4c;658;TR069;108;4082;
10.6.96.34;ae31.4880;b0:46:fc:53:5f:0f;796;TR069;108;4082;
10.6.96.38;ae31.4880;f0:3f:95:38:6d:93;969;TR069;108;4082;
10.6.96.40;ae31.4880;4c:f5:5b:c1:ac:ed;1014;TR069;108;4082;
10.6.96.41;ae31.4880;74:9d:79:1d:71:26;1011;TR069;108;4082;
10.6.96.42;ae31.4880;b0:46:fc:56:60:df;776;TR069;108;4082;
10.6.96.43;ae31.4880;6c:16:32:9a:1f:fe;934;TR069;108;4082;
10.6.96.45;ae31.4880;8c:68:3a:e2:c1:c0;778;TR069;108;4082;
10.6.96.46;ae31.4880;b0:46:fc:53:a9:65;221;TR069;108;4082;
10.6.96.47;ae31.4880;e8:1b:69:3f:3b:22;682;TR069;108;4082;
10.6.96.49;ae31.4880;8c:68:3a:e2:d1:6c;1078;TR069;108;4082;
10.6.96.55;ae31.4880;1c:bb:a8:e6:08:b0;935;TR069;108;4082;
10.6.96.56;ae31.4880;b0:46:fc:53:ac:0d;1216;TR069;108;4082;
10.6.96.59;ae31.4880;1c:bb:a8:e7:de:ce;941;TR069;108;4082;
10.6.96.60;ae31.4880;b0:46:fc:5a:2a:a5;71;TR069;108;4082;
10.6.96.61;ae31.4880;60:ce:86:81:67:d2;461;TR069;108;4082;
10.6.96.63;ae31.4880;1c:bb:a8:e6:ec:62;757;TR069;108;4082;
10.6.96.66;ae31.4880;b0:46:fc:56:d5:3d;861;TR069;108;4082;
10.6.96.70;ae31.4880;8c:68:3a:e2:d0:6d;680;TR069;108;4082;
10.6.96.72;ae31.4880;b0:46:fc:5a:27:d5;1124;TR069;108;4082;
10.6.96.73;ae31.4880;74:9d:79:1c:e5:ee;913;TR069;108;4082;
10.6.96.77;ae31.4880;14:2e:5e:ec:c9:72;652;TR069;108;4082;
10.6.96.78;ae31.4880;b0:46:fc:5a:2e:d3;894;TR069;108;4082;
10.6.96.79;ae31.4880;70:f8:2b:80:be:c2;302;TR069;108;4082;
10.6.96.80;ae31.4880;1c:bb:a8:f1:2b:9b;1191;TR069;108;4082;
10.6.96.81;ae31.4880;d4:60:e3:a7:57:08;158;TR069;108;4082;
10.6.96.83;ae31.4880;f0:3f:95:38:65:f0;388;TR069;108;4082;
10.6.96.84;ae31.4880;b0:46:fc:52:ad:71;1111;TR069;108;4082;
10.6.96.85;ae31.4880;74:9d:79:1c:fa:98;185;TR069;108;4082;
10.6.96.88;ae31.4880;b0:46:fc:52:fb:cd;77;TR069;108;4082;
10.6.96.89;ae31.4880;60:ce:86:89:ed:b2;1052;TR069;108;4082;
10.6.96.92;ae31.4880;b0:46:fc:53:ad:6b;1041;TR069;108;4082;
10.6.96.93;ae31.4880;1c:bb:a8:ee:95:ca;105;TR069;108;4082;
10.6.96.97;ae31.4880;1c:bb:a8:f0:9f:0a;621;TR069;108;4082;
10.6.96.98;ae31.4880;f0:3f:95:37:52:05;148;TR069;108;4082;
10.6.96.100;ae31.4880;50:46:4a:37:19:8d;1258;TR069;108;4082;
10.6.96.101;ae31.4880;14:2e:5e:ec:a9:62;967;TR069;108;4082;
10.6.96.103;ae31.4880;3c:98:72:d3:ed:28;1043;TR069;108;4082;
10.6.96.105;ae31.4880;78:17:be:34:6e:32;914;TR069;108;4082;
10.6.96.106;ae31.4880;b0:46:fc:55:95:29;1228;TR069;108;4082;
10.6.96.110;ae31.4880;b0:46:fc:53:ae:15;819;TR069;108;4082;
10.6.96.111;ae31.4880;78:17:be:34:af:ce;972;TR069;108;4082;
10.6.96.112;ae31.4880;b0:46:fc:5a:55:57;313;TR069;108;4082;
10.6.96.113;ae31.4880;24:58:6e:d7:48:9a;484;TR069;108;4082;
10.6.96.117;ae31.4880;10:c3:ab:1f:8f:38;1309;TR069;108;4082;
10.6.96.120;ae31.4880;b0:46:fc:5a:2d:43;270;TR069;108;4082;
10.6.96.121;ae31.4880;60:ce:86:73:9b:42;677;TR069;108;4082;
10.6.96.124;ae31.4880;b0:46:fc:50:03:ad;1313;TR069;108;4082;
10.6.96.125;ae31.4880;8c:68:3a:e2:c3:36;442;TR069;108;4082;
10.6.96.126;ae31.4880;b0:46:fc:53:ad:89;702;TR069;108;4082;
10.6.96.127;ae31.4880;74:9d:79:1c:a2:64;320;TR069;108;4082;
10.6.96.128;ae31.4880;b0:46:fc:5a:2a:55;714;TR069;108;4082;
10.6.96.129;ae31.4880;1c:bb:a8:e8:c8:3e;1053;TR069;108;4082;
10.6.96.131;ae31.4880;74:9d:79:0c:c5:4e;396;TR069;108;4082;
10.6.96.132;ae31.4880;f0:3f:95:38:6a:63;158;TR069;108;4082;
10.6.96.133;ae31.4880;1c:bb:a8:f0:97:30;562;TR069;108;4082;
10.6.96.137;ae31.4880;e4:26:86:97:f9:e2;1183;TR069;108;4082;
10.6.96.138;ae31.4880;f0:3f:95:38:79:43;974;TR069;108;4082;
10.6.96.140;ae31.4880;b0:46:fc:53:09:6f;751;TR069;108;4082;
10.6.96.141;ae31.4880;78:81:02:46:4d:06;984;TR069;108;4082;
10.6.96.143;ae31.4880;1c:bb:a8:e6:4b:ae;289;TR069;108;4082;
10.6.96.145;ae31.4880;1c:bb:a8:ee:93:f4;191;TR069;108;4082;
10.6.96.146;ae31.4880;1c:bb:a8:f1:2c:a9;969;TR069;108;4082;
10.6.96.148;ae31.4880;b0:46:fc:51:e0:e7;650;TR069;108;4082;
10.6.96.149;ae31.4880;1c:bb:a8:ef:b1:f8;260;TR069;108;4082;
10.6.96.150;ae31.4880;b0:46:fc:53:a9:8d;384;TR069;108;4082;
10.6.96.153;ae31.4880;74:9d:79:1c:e8:1e;777;TR069;108;4082;
10.6.96.154;ae31.4880;b0:46:fc:52:a8:8f;839;TR069;108;4082;
10.6.96.155;ae31.4880;74:9d:79:1c:d0:54;862;TR069;108;4082;
10.6.96.156;ae31.4880;b0:46:fc:55:93:35;34;TR069;108;4082;
10.6.96.159;ae31.4880;1c:bb:a8:e8:ac:14;1279;TR069;108;4082;
10.6.96.160;ae31.4880;b0:46:fc:50:05:65;555;TR069;108;4082;
10.6.96.162;ae31.4880;b0:46:fc:57:17:19;852;TR069;108;4082;
10.6.96.164;ae31.4880;b0:46:fc:5a:21:31;1047;TR069;108;4082;
10.6.96.165;ae31.4880;68:e2:09:ef:27:5c;257;TR069;108;4082;
10.6.96.167;ae31.4880;1c:bb:a8:e8:c0:c8;522;TR069;108;4082;
10.6.96.168;ae31.4880;b0:46:fc:50:03:b7;622;TR069;108;4082;
10.6.96.169;ae31.4880;cc:05:77:77:ca:a8;136;TR069;108;4082;
10.6.96.170;ae31.4880;1c:bb:a8:f1:7c:d1;917;TR069;108;4082;
10.6.96.173;ae31.4880;4c:f5:5b:c1:c8:5a;949;TR069;108;4082;
10.6.96.176;ae31.4880;1c:bb:a8:f0:93:f7;19;TR069;108;4082;
10.6.96.180;ae31.4880;f0:3f:95:37:05:55;72;TR069;108;4082;
10.6.96.181;ae31.4880;1c:bb:a8:e6:98:f2;1105;TR069;108;4082;
10.6.96.183;ae31.4880;58:25:75:f4:df:a8;115;TR069;108;4082;
10.6.96.185;ae31.4880;74:9d:79:1d:9a:fc;706;TR069;108;4082;
10.6.96.186;ae31.4880;1c:bb:a8:f1:2c:13;1069;TR069;108;4082;
10.6.96.187;ae31.4880;60:ce:86:8a:15:b2;1283;TR069;108;4082;
10.6.96.188;ae31.4880;b0:46:fc:5a:21:6d;811;TR069;108;4082;
10.6.96.190;ae31.4880;b0:46:fc:57:2a:6f;568;TR069;108;4082;
10.6.96.191;ae31.4880;74:9d:79:1c:f2:5a;751;TR069;108;4082;
10.6.96.192;ae31.4880;6c:16:32:4e:b4:ff;990;TR069;108;4082;
10.6.96.194;ae31.4880;b0:46:fc:53:5e:29;302;TR069;108;4082;
10.6.96.196;ae31.4880;b0:46:fc:53:63:33;719;TR069;108;4082;
10.6.96.197;ae31.4880;d4:60:e3:4d:ec:74;1002;TR069;108;4082;
10.6.96.198;ae31.4880;10:c3:ab:1f:b4:35;60;TR069;108;4082;
10.6.96.201;ae31.4880;1c:bb:a8:ef:4b:8c;390;TR069;108;4082;
10.6.96.202;ae31.4880;b0:46:fc:53:56:13;1023;TR069;108;4082;
10.6.96.203;ae31.4880;3c:98:72:c4:06:08;263;TR069;108;4082;
10.6.96.204;ae31.4880;b0:46:fc:5a:55:25;8;TR069;108;4082;
10.6.96.209;ae31.4880;74:9d:79:1c:fc:50;494;TR069;108;4082;
10.6.96.211;ae31.4880;e4:26:86:98:59:e2;1108;TR069;108;4082;
10.6.96.213;ae31.4880;74:9d:79:1c:f8:54;1085;TR069;108;4082;
10.6.96.214;ae31.4880;b0:46:fc:59:d6:77;576;TR069;108;4082;
10.6.96.215;ae31.4880;74:9d:79:1c:f8:86;210;TR069;108;4082;
10.6.96.217;ae31.4880;1c:bb:a8:f1:2d:6c;749;TR069;108;4082;
10.6.96.218;ae31.4880;b0:46:fc:56:3f:b5;893;TR069;108;4082;
10.6.96.224;ae31.4880;b0:46:fc:53:62:57;1364;TR069;108;4082;
10.6.96.225;ae31.4880;10:c3:ab:1f:31:96;772;TR069;108;4082;
10.6.96.229;ae31.4880;60:ce:86:8a:09:f2;814;TR069;108;4082;
10.6.96.230;ae31.4880;10:c3:ab:1f:32:95;929;TR069;108;4082;
10.6.96.233;ae31.4880;1c:bb:a8:e6:16:98;212;TR069;108;4082;
10.6.96.235;ae31.4880;74:9d:79:1d:5a:b0;1291;TR069;108;4082;
10.6.96.237;ae31.4880;60:ce:86:8a:12:a2;682;TR069;108;4082;
10.6.96.238;ae31.4880;b0:46:fc:5a:55:b1;1036;TR069;108;4082;
10.6.96.243;ae31.4880;1c:bb:a8:ed:6b:00;67;TR069;108;4082;
10.6.96.244;ae31.4880;b0:46:fc:53:b5:27;1047;TR069;108;4082;
10.6.96.245;ae31.4880;14:2e:5e:ec:ce:92;797;TR069;108;4082;
10.6.96.246;ae31.4880;f0:3f:95:38:75:cf;719;TR069;108;4082;
10.6.96.247;ae31.4880;1c:bb:a8:f1:85:e6;878;TR069;108;4082;
10.6.96.248;ae31.4880;b0:46:fc:50:c0:9f;958;TR069;108;4082;
10.6.96.249;ae31.4880;1c:bb:a8:ef:32:1e;883;TR069;108;4082;
10.6.96.250;ae31.4880;b0:46:fc:50:05:c9;767;TR069;108;4082;
10.6.96.251;ae31.4880;1c:bb:a8:e7:95:ae;1107;TR069;108;4082;
10.6.96.252;ae31.4880;b0:46:fc:59:82:21;396;TR069;108;4082;
10.6.96.253;ae31.4880;1c:bb:a8:ed:49:7c;547;TR069;108;4082;
10.6.96.255;ae31.4880;6c:16:32:4e:9d:b0;495;TR069;108;4082;
10.6.97.0;ae31.4880;f0:3f:95:36:fe:29;998;TR069;108;4082;
10.6.97.1;ae31.4880;60:ce:86:8a:12:b2;842;TR069;108;4082;
10.6.97.2;ae31.4880;4c:f5:5b:c1:c8:d1;1152;TR069;108;4082;
10.6.97.3;ae31.4880;f0:3f:95:38:72:b0;28;TR069;108;4082;
10.6.97.4;ae31.4880;b0:46:fc:53:ab:e5;880;TR069;108;4082;
10.6.97.5;ae31.4880;74:9d:79:1d:70:ae;84;TR069;108;4082;
10.6.97.11;ae31.4880;f0:3f:95:38:79:76;949;TR069;108;4082;
10.6.97.12;ae31.4880;b0:46:fc:52:ae:75;703;TR069;108;4082;
10.6.97.13;ae31.4880;6c:16:32:4e:9e:5a;1069;TR069;108;4082;
10.6.97.14;ae31.4880;b0:46:fc:56:34:39;980;TR069;108;4082;
10.6.97.15;ae31.4880;c0:9f:e1:9a:d7:4a;342;TR069;108;4082;
10.6.97.18;ae31.4880;b0:46:fc:52:aa:47;640;TR069;108;4082;
10.6.97.22;ae31.4880;f0:3f:95:38:76:57;561;TR069;108;4082;
10.6.97.23;ae31.4880;74:9d:79:1c:ab:38;597;TR069;108;4082;
10.6.97.24;ae31.4880;f0:3f:95:38:72:9f;955;TR069;108;4082;
10.6.97.27;ae31.4880;74:9d:79:1d:63:70;35;TR069;108;4082;
10.6.97.29;ae31.4880;78:81:02:1e:0c:7a;1193;TR069;108;4082;
10.6.97.31;ae31.4880;8c:68:3a:e2:ce:1a;584;TR069;108;4082;
10.6.97.33;ae31.4880;1c:bb:a8:e7:01:3e;609;TR069;108;4082;
10.6.97.34;ae31.4880;b0:46:fc:50:03:fd;394;TR069;108;4082;
10.6.97.36;ae31.4880;b0:46:fc:57:2a:15;231;TR069;108;4082;
10.6.97.37;ae31.4880;1c:bb:a8:e7:19:8a;861;TR069;108;4082;
10.6.97.39;ae31.4880;1c:bb:a8:e6:c7:14;555;TR069;108;4082;
10.6.97.41;ae31.4880;74:9d:79:0c:99:16;262;TR069;108;4082;
10.6.97.42;ae31.4880;f0:3f:95:36:fd:e5;130;TR069;108;4082;
10.6.97.45;ae31.4880;1c:bb:a8:e6:ff:ae;576;TR069;108;4082;
10.6.97.46;ae31.4880;1c:bb:a8:ef:e7:59;851;TR069;108;4082;
10.6.97.48;ae31.4880;8c:68:3a:e2:c6:99;45;TR069;108;4082;
10.6.97.49;ae31.4880;cc:05:77:77:d0:5e;904;TR069;108;4082;
10.6.97.51;ae31.4880;f0:3f:95:38:79:54;658;TR069;108;4082;
10.6.97.52;ae31.4880;1c:bb:a8:ef:c8:a5;434;TR069;108;4082;
10.6.97.55;ae31.4880;1c:bb:a8:e6:d6:1e;1356;TR069;108;4082;
10.6.97.56;ae31.4880;f0:3f:95:37:00:d1;981;TR069;108;4082;
10.6.97.61;ae31.4880;3c:98:72:c3:ff:5a;835;TR069;108;4082;
10.6.97.62;ae31.4880;b0:46:fc:53:b4:7d;696;TR069;108;4082;
10.6.97.63;ae31.4880;e8:1b:69:3f:03:d2;420;TR069;108;4082;
10.6.97.64;ae31.4880;10:c3:ab:1f:b4:79;1076;TR069;108;4082;
10.6.97.65;ae31.4880;20:e8:82:de:96:28;1089;TR069;108;4082;
10.6.97.68;ae31.4880;b0:46:fc:56:38:99;1262;TR069;108;4082;
10.6.97.70;ae31.4880;f0:3f:95:38:76:bd;73;TR069;108;4082;
10.6.97.72;ae31.4880;b0:46:fc:5a:2f:37;869;TR069;108;4082;
10.6.97.73;ae31.4880;14:2e:5e:ec:a8:a2;176;TR069;108;4082;
10.6.97.75;ae31.4880;6c:16:32:4e:9c:c2;1262;TR069;108;4082;
10.6.97.76;ae31.4880;10:c3:ab:1f:31:c9;783;TR069;108;4082;
10.6.97.77;ae31.4880;1c:bb:a8:ef:6b:58;105;TR069;108;4082;
10.6.97.80;ae31.4880;b0:46:fc:5a:1f:83;769;TR069;108;4082;
10.6.97.81;ae31.4880;74:9d:79:1d:48:ae;847;TR069;108;4082;
10.6.97.82;ae31.4880;f0:3f:95:37:05:77;1344;TR069;108;4082;
10.6.97.83;ae31.4880;1c:bb:a8:e7:04:22;385;TR069;108;4082;
10.6.97.84;ae31.4880;b0:46:fc:50:05:bf;63;TR069;108;4082;
10.6.97.85;ae31.4880;d4:60:e3:32:8e:8a;361;TR069;108;4082;
10.6.97.95;ae31.4880;74:9d:79:1d:6e:4c;295;TR069;108;4082;
10.6.97.96;ae31.4880;cc:05:77:8b:c8:9b;1371;TR069;108;4082;
10.6.97.97;ae31.4880;50:46:4a:37:1b:36;1123;TR069;108;4082;
10.6.97.98;ae31.4880;f0:3f:95:38:6e:5f;1318;TR069;108;4082;
10.6.97.100;ae31.4880;f0:3f:95:38:72:7d;245;TR069;108;4082;
10.6.97.101;ae31.4880;d4:60:e3:4d:23:e8;464;TR069;108;4082;
10.6.97.102;ae31.4880;10:c3:ab:1f:ae:e5;340;TR069;108;4082;
10.6.97.103;ae31.4880;78:17:be:34:ac:c0;790;TR069;108;4082;
10.6.97.104;ae31.4880;78:17:be:34:6c:45;973;TR069;108;4082;
10.6.97.107;ae31.4880;60:ce:86:89:ef:e2;1070;TR069;108;4082;
10.6.97.109;ae31.4880;e4:26:86:5f:ed:e2;708;TR069;108;4082;
10.6.97.112;ae31.4880;8c:68:3a:e2:d4:f1;712;TR069;108;4082;
10.6.97.114;ae31.4880;b0:46:fc:5a:2a:41;1033;TR069;108;4082;
10.6.97.115;ae31.4880;1c:bb:a8:f0:9d:a2;554;TR069;108;4082;
10.6.97.119;ae31.4880;e8:1b:69:3e:fc:22;633;TR069;108;4082;
10.6.97.123;ae31.4880;3c:98:72:d2:4d:38;1381;TR069;108;4082;
10.6.97.125;ae31.4880;1c:bb:a8:e8:c5:00;417;TR069;108;4082;
10.6.97.126;ae31.4880;b0:46:fc:5a:21:8b;288;TR069;108;4082;
10.6.97.127;ae31.4880;60:ce:86:8a:22:12;536;TR069;108;4082;
10.6.97.128;ae31.4880;b0:46:fc:53:a9:e7;1204;TR069;108;4082;
10.6.97.130;ae31.4880;1c:bb:a8:f0:9e:29;1432;TR069;108;4082;
10.6.97.131;ae31.4880;3c:98:72:26:a0:e6;37;TR069;108;4082;
10.6.97.133;ae31.4880;10:c3:ab:1f:33:0c;325;TR069;108;4082;
10.6.97.134;ae31.4880;b0:46:fc:53:5e:97;324;TR069;108;4082;
10.6.97.136;ae31.4880;b0:46:fc:57:2a:c9;831;TR069;108;4082;
10.6.97.139;ae31.4880;1c:bb:a8:ed:f5:de;96;TR069;108;4082;
10.6.97.141;ae31.4880;60:ce:86:8a:1d:02;1137;TR069;108;4082;
10.6.97.142;ae31.4880;b0:46:fc:55:95:fb;846;TR069;108;4082;
10.6.97.144;ae31.4880;b0:46:fc:56:d8:67;390;TR069;108;4082;
10.6.97.146;ae31.4880;b0:46:fc:56:3c:13;317;TR069;108;4082;
10.6.97.147;ae31.4880;3c:98:72:d4:00:4c;742;TR069;108;4082;
10.6.97.148;ae31.4880;b0:46:fc:56:37:31;1227;TR069;108;4082;
10.6.97.150;ae31.4880;f0:3f:95:38:79:21;641;TR069;108;4082;
10.6.97.151;ae31.4880;1c:bb:a8:f1:77:9a;911;TR069;108;4082;
10.6.97.152;ae31.4880;b0:46:fc:5a:2f:87;1073;TR069;108;4082;
10.6.97.153;ae31.4880;74:9d:79:1c:f8:72;754;TR069;108;4082;
10.6.97.154;ae31.4880;b0:46:fc:50:03:df;438;TR069;108;4082;
10.6.97.155;ae31.4880;1c:bb:a8:e8:c0:e6;1221;TR069;108;4082;
10.6.97.157;ae31.4880;f4:de:af:e9:ad:30;956;TR069;108;4082;
10.6.97.158;ae31.4880;b0:46:fc:53:ca:5d;80;TR069;108;4082;
10.6.97.159;ae31.4880;1c:bb:a8:ef:a9:e2;882;TR069;108;4082;
10.6.97.160;ae31.4880;b0:46:fc:53:a8:d9;974;TR069;108;4082;
10.6.97.161;ae31.4880;60:ce:86:81:62:22;41;TR069;108;4082;
10.6.97.162;ae31.4880;cc:05:77:77:d0:6f;841;TR069;108;4082;
10.6.97.163;ae31.4880;3c:98:72:c4:00:c2;461;TR069;108;4082;
10.6.97.164;ae31.4880;b0:46:fc:52:ac:95;1222;TR069;108;4082;
10.6.97.168;ae31.4880;b0:46:fc:56:99:e7;614;TR069;108;4082;
10.6.97.169;ae31.4880;1c:bb:a8:e6:00:54;226;TR069;108;4082;
10.6.97.171;ae31.4880;60:ce:86:81:60:52;1028;TR069;108;4082;
10.6.97.174;ae31.4880;b0:46:fc:53:63:bf;130;TR069;108;4082;
10.6.97.175;ae31.4880;1c:bb:a8:e7:a5:bc;79;TR069;108;4082;
10.6.97.177;ae31.4880;14:2e:5e:ec:ae:22;1015;TR069;108;4082;
10.6.97.178;ae31.4880;b0:46:fc:53:0b:9f;580;TR069;108;4082;
10.6.97.180;ae31.4880;68:e2:09:ef:25:09;975;TR069;108;4082;
10.6.97.181;ae31.4880;74:9d:79:1c:f9:62;121;TR069;108;4082;
10.6.97.183;ae31.4880;60:ce:86:89:ee:52;649;TR069;108;4082;
10.6.97.184;ae31.4880;f0:3f:95:36:f0:7b;930;TR069;108;4082;
10.6.97.185;ae31.4880;78:17:be:34:ae:58;658;TR069;108;4082;
10.6.97.186;ae31.4880;b0:46:fc:50:05:b5;142;TR069;108;4082;
10.6.97.188;ae31.4880;b0:46:fc:5a:2e:8d;430;TR069;108;4082;
10.6.97.189;ae31.4880;60:ce:86:8a:31:22;446;TR069;108;4082;
10.6.97.192;ae31.4880;b0:46:fc:5a:1f:e7;291;TR069;108;4082;
10.6.97.193;ae31.4880;14:2e:5e:ec:e2:62;912;TR069;108;4082;
10.6.97.195;ae31.4880;1c:bb:a8:e7:65:c0;757;TR069;108;4082;
10.6.97.198;ae31.4880;f0:3f:95:37:01:bf;953;TR069;108;4082;
10.6.97.201;ae31.4880;d4:60:e3:e6:11:90;140;TR069;108;4082;
10.6.97.203;ae31.4880;f0:3f:95:38:6a:52;827;TR069;108;4082;
10.6.97.204;ae31.4880;b0:46:fc:54:85:df;1002;TR069;108;4082;
10.6.97.205;ae31.4880;1c:bb:a8:e6:34:c0;1009;TR069;108;4082;
10.6.97.206;ae31.4880;b0:46:fc:53:a9:01;44;TR069;108;4082;
10.6.97.207;ae31.4880;1c:bb:a8:e8:c0:3c;636;TR069;108;4082;
10.6.97.209;ae31.4880;70:f8:2b:80:bb:c2;579;TR069;108;4082;
10.6.97.210;ae31.4880;b0:46:fc:5a:41:ed;679;TR069;108;4082;
10.6.97.211;ae31.4880;1c:bb:a8:f0:9a:3c;1371;TR069;108;4082;
10.6.97.212;ae31.4880;b0:46:fc:55:93:7b;979;TR069;108;4082;
10.6.97.213;ae31.4880;14:2e:5e:ec:a5:c2;834;TR069;108;4082;
10.6.97.214;ae31.4880;b0:46:fc:53:a8:e3;1317;TR069;108;4082;
10.6.97.215;ae31.4880;1c:bb:a8:ef:2f:c6;692;TR069;108;4082;
10.6.97.217;ae31.4880;74:9d:79:1d:e7:6e;615;TR069;108;4082;
10.6.97.220;ae31.4880;b0:46:fc:50:06:7d;1046;TR069;108;4082;
10.6.97.223;ae31.4880;1c:bb:a8:ee:94:b2;114;TR069;108;4082;
10.6.97.224;ae31.4880;b0:46:fc:56:d6:a5;49;TR069;108;4082;
10.6.97.225;ae31.4880;f0:3f:95:38:72:8e;1027;TR069;108;4082;
10.6.97.226;ae31.4880;b0:46:fc:53:0b:f9;793;TR069;108;4082;
10.6.97.227;ae31.4880;6c:16:32:4f:c2:24;800;TR069;108;4082;
